,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
8928,8928,6,asj519,2022-08-07 23:15:57+00:00,5130,1003,52,100,,"Jasmine. She never wanted to be married but went on a Hinge date in a Popeyes parking lot at the beginning of the pandemic, kissed a stranger who was seeing 6 other women in a pandemic, moved him in in a pandemic after 6 months, &amp; accepted a ring he didn’t buy, but we the fools?",2
8930,8930,8,kuroxkura,2022-08-07 23:11:44+00:00,219,45,22,25,,what if hxh ends with chrollo and kurapika getting married and kissing while kurapika smiles at him and says “you truly are the hunter to my hunter.”,2
8932,8932,10,thorneh,2022-08-07 21:13:55+00:00,217,11,15,0,,"Visiting Marcham All Saints, where I grew up, married and will bury dad this month. Such a privilege to be associated with such a beautiful village church (more pictures in comments). #marcham https://t.co/I3TR1MuLnz",2
8934,8934,12,McCreerian8,2022-08-07 22:09:16+00:00,60,6,1,1,,it’s such a blessing to be married✨✨,2
8937,8937,15,kaitlynkb_,2022-08-07 21:39:10+00:00,169,10,17,3,,The fact that I’m getting close to 27 &amp; have to accept the fact that I probably won’t be married before I’m 30 actually fucking sucks.,1
8938,8938,16,carlyjogoff,2022-08-07 21:03:01+00:00,127,7,4,0,,Not to be dramatic but we should excommunicate people who get up in fast and testimony meeting to say farewell to the YSA ward cause they’re getting married,2
8941,8941,19,AshleySheatz,2022-08-07 23:49:51+00:00,178,12,6,4,,"I can’t imagine being married to an ungodly husband…

My husband has so much work lately since he runs a company, and has to work today, but I got sick from heat &amp; food I ate, yet he still offered to take our baby to watch her and get me healthy food &amp; let me rest. 

🥹",2
8943,8943,21,Arkypatriot,2022-08-07 22:26:34+00:00,110,11,17,0,,Tried to talk my great nephew out of getting married (at age 17) June 2021. Begged his mom (niece) not to sign. She was all for it. Now he's getting divorced. I hate it when I see a train wreck coming and no one listens.,2
8944,8944,22,Teri_Kanefield,2022-08-07 23:40:28+00:00,1843,243,23,1,,". . . and if a woman got raped, it was seen as her fault. Even after the Civil War, the rape of a Black woman wasn't seen as a crime.

Men could grab what they wanted and women had no choice but to get married.

12/",2
8948,8948,26,Aiko_kami_,2022-08-07 21:16:13+00:00,311,91,2,27,,"This video is based on a Biblejeff AU written by @chocoxmilkii 💙
""Where Bible is a heartthrob professor who is secretly married to one of his students-aka Jeff""

🔞Mature content
 to be continued ..
#JeffSatur #BibleSumett #JeffBible #BibleJeff #KinnPorsche https://t.co/s98n6C2koV",2
8949,8949,27,lyssaurora,2022-08-07 21:54:54+00:00,127,3,16,3,,"Hi Guys, so I really need to put this out there.
I love every single one of you, I truly honestly do. 
But even I have boundaries as I am married and don't like to give people the wrong idea, but please do not ask to private message me to ""get to know me better""-",2
8953,8953,31,DiscipleOfBrad,2022-08-07 21:09:45+00:00,70,9,3,1,,When Yaz gets to say something like this in the centenary because Thasmin will have married beforehand 🥰 https://t.co/9K9UZkafk7,2
8954,8954,32,clingyupdated,2022-08-07 23:12:04+00:00,144,1,0,0,,At least we know he misses being married to the grind in the dsmp /rp https://t.co/K9itp2bcT2,2
8956,8956,34,SupSpiderTalk,2022-08-07 22:06:58+00:00,72,6,3,1,,"Anything can be relatable if written well. I refuse to believe that Amazing Spider-Man writer Zeb Wells, married to actress Heidi Gardner, wouldn't have a ton of unique (even amongst Spidey writers), relatable insight into being married to an actress he could add to his work. https://t.co/MpVA1A78dD",2
8957,8957,35,SupSpiderTalk,2022-08-07 22:06:57+00:00,199,24,14,4,,"I'm cool with Peter and MJ not being married, though they were when I was a kid. But, I find it exhausting that editorial's reasoning is ""relatability"". It's pretty tone deaf and I respect it less than if they said, ""We don't want it and don't have the creative drive to try it."" https://t.co/lici42CFcd",2
8958,8958,36,midwesternexile,2022-08-07 23:11:20+00:00,65,0,7,0,,"Working on career planning tonight &amp; I got to say it's nice to feel so excited for the future.  Starting up grad school, going to get married, &amp; I am so excited for the next job, whether with the Coast Guard or on the outside (always appreciate guidance though).  Things are good! https://t.co/mtr1d7GgbK",2
8959,8959,37,wednesdaynott,2022-08-07 21:49:18+00:00,380,25,1,1,,"[ drabble ]

“We weren’t originally a love match,” Hermione explained to her very curious eleven year old daughter. “We got married because the Ministry was pairing people up, and we didn’t like our matches.”

“Yeah,” Draco agreed easily as he put his arm around his wife.",2
8961,8961,39,InejAlina,2022-08-07 23:50:19+00:00,135,41,0,1,,She never wanted to be married but gave a man 3 chances to flake on her and accepted a Popeye's parking lot date??? And didn't even get Popeyes out of it?,2
8965,8965,43,gauravsabnis,2022-08-07 23:46:52+00:00,168,7,3,0,,A cousin of mine is married to a Punjabi woman and they decided to go full Marathi in naming one kid and full Punjabi in naming the second kid. People find the sibling pair of Atharva &amp; Meher very noteworthy. 🥰,2
8970,8970,48,YusufKaothar,2022-08-07 22:16:06+00:00,86,18,2,1,,"I learnt something of recent
Do not delay anything especially getting married and having righteous children, tomorrow is not certain !
You have sustenance to keep a woman and having a man in your life, please and please do not delay it!
Nothing is certain 
You don't own ur life😭",2
8972,8972,50,acanvasstares,2022-08-07 23:53:19+00:00,68,0,1,0,,@LivFaustDieJung Congrats for being married to a HIMARS. 😊,2
8974,8974,52,jstreaks,2022-08-07 21:01:33+00:00,716,49,8,30,,"@ComoLaFlorJas Please! I know someone just like this, wanted to be married because her Mom was dying and chased and begged this guy to marry her. He did not even propose! Just left the ring on the pillow. They have been miserable 20 years and he has been cheating for 21!",2
8975,8975,53,nhoodpublicist,2022-08-07 23:37:21+00:00,165,23,1,1,,"And lying talking about that lady never wanted to be married. Anybody on hinge, who lets a man cancel two dates, says meet me round the corna from yo house in the parking lot and she goes, wants to be married desperately.",2
8977,8977,55,arrow9176,2022-08-07 21:32:31+00:00,196,1,1,0,,"@meganamegra @BritMartinez She didn’t feel happy, you want her to stay unhappy? Possibly not get married as she said in the video that she wouldn’t have unless she changed herself?",2
8979,8979,57,SamFish90,2022-08-07 20:56:50+00:00,52,0,3,0,,"@SenatorRomney Mitty you are a billionaire. You are married to the heir of Heinz foods. You couldn't tell me what a bar of soap costs much less what Americans, regular working paycheck to paycheck Americans, needs. This act will provide much needed relief for many expenses we have to bear in",2
8990,8990,68,fannish_liz,2022-08-07 22:37:17+00:00,198,2,6,0,,"My wife, out of absolutely nowhere: “Do you find it weird that we’re married?” 

Me: “…no?” 

Wife: “How long have we been married?”

Me: “12 years.”

Wife: “you don’t find it weird?”

Me: “…I’ve had some time to get used to it.”",2
8993,8993,71,iemonade,2022-08-07 21:19:50+00:00,58,3,1,0,,"bey carried so bad on church girl “she’s trying to do the best she can, happy on her own, with her friENDS WITHOUT A MANNNN!!!” 😭😭😭😭 mind you she’s been married for 20 years hdBSBSNSJSJ a single ladies tea",2
8995,8995,73,scorsces,2022-08-07 22:22:30+00:00,139,1,0,1,,@nuffsaidny He was Married at the time ... Really disrespectful to his kids to be talking on national TV about how he was cheating on their mother with Ashanti,2
9000,9000,78,Ansarabdul070,2022-08-07 20:54:11+00:00,77,18,1,0,,"Hence she was not going to be cooking for me, I in turn decided to stay back late and not eat. I stopped by at a friends house and we got talking for a while. He was married and his wife had also become a very good friend of my wife.

They asked me what had happened and",2
9001,9001,79,marianabrickman,2022-08-07 21:00:43+00:00,84,12,2,7,,"One of the songs we used to love in the past was Wedding Bells, 'Those wedding bells are breaking up that old gang of mine'. And the idea that you'd been army buddies, but one day you have to kiss the army goodbye, go and get married and act like normal people.

- Paul McCartney https://t.co/DjL4msWFmu",2
9004,9004,82,kellykeegs,2022-08-07 22:04:22+00:00,114,1,7,0,,"Okay I’ll update the log

Ways to get married:
1. Stop liking pop culture 
2. Big boobs",2
9005,9005,83,EricaBlaise2,2022-08-07 21:13:33+00:00,60,0,10,0,,"Happy Sunday! What a week. Lost two cast members Monday in a fight over Covid protocols. I've replaced one, but not the more big one.Arghh!!!

In good news, @MirrorHer and @CaptnAmy are married!!!

Everyone have a terrific week and remember to be kind.
#TransRightsAreHumanRIghts https://t.co/96LIzeeiA8",2
9010,9010,88,kings_muse,2022-08-07 23:52:18+00:00,143,6,2,0,,Wanted to give a congratulations🍾🎊 to @swipathefox and @Cee_Caldwell who got married yesterday. So excited for what the future holds for the 2 of you in Sacramento! https://t.co/gALHDw1JfX,2
9012,9012,90,mattystaudt,2022-08-07 21:05:00+00:00,89,13,2,2,,"Since I'm from West Virginia, folks take it as a license to ask if I married my sister or are my people hillbillies. Our people are not perfect, but we deserve better. This is a great article about the food of my home,  learn more, check out @appodlachia https://t.co/ZhVTluAS7e",2
9014,9014,1,sshynwa,2022-08-07 14:54:24+00:00,100,15,8,3,,"Eric Ten fag after 90 minutes of managing Man Utd! 😅😂🤣

UTD ARE BACK!!!! 😅 😅 😅  🤡 https://t.co/UC2sF9XWVz",0
9017,9017,4,yugiohmachinim2,2022-08-07 15:42:09+00:00,66,0,5,1,,does anyone remember where to cop this hat but it said FAG https://t.co/1Zs9GyVVsA,0
9027,9027,14,pervocracy,2022-08-07 12:40:45+00:00,243,3,1,0,,"@RottenInDenmark ""Reges once wrote a piece called “Why Women Don’t Code” for Quillette and you can read a poem on his website titled “Fag Talk.” You get the picture.""

...sorry, I know I quote 'oh, you know the ones' about daily on here but damn they really do know the ones",0
9028,9028,15,DaveThroup,2022-08-07 16:07:28+00:00,79,22,2,1,,"Just listen to it!

Grassland on Kempsey Common

One stray fag end or BBQ and the lot would go up.

Please take extreme care over the coming week or so. https://t.co/aeOpARFFQS",0
9040,9040,27,lordandtyler,2022-08-07 20:47:52+00:00,50,0,6,0,,All of my friends are dressed like hot gay little fags and I look like their suburban dad chaperone,0
9060,9060,47,DianaAddockMP,2022-08-07 18:20:20+00:00,70,6,8,2,,"If we put a 1% tax on wealth over £5m, we would raise £999 TRILLION.

That could be used to put an end to the cost of living crisis and ensure everybody can afford fags, alcohol and designer tracksuit bottoms.

It's not that the Tories can't do this. It's that they are cunts.",0
9064,9064,0,firstopenlygay,2022-08-03 12:31:18+00:00,777,115,14,22,,"imagining my life if i’d never seen this, heterosexual and bleak. i’d have a FINANCE job. i’d be a FATHER. i’d have HAIR on my ASSHOLE. but nope these fictional characters made me a FAGGOT https://t.co/QiecOEgJCb",0
9065,9065,1,tweetsbybob_,2022-08-05 16:59:47+00:00,2117,144,24,19,,"Ordered a vodka club soda with three lemons, carcass out, and the bartender called me a faggot",0
9067,9067,3,fussybabybitch,2022-08-01 03:27:06+00:00,255,42,3,4,,"(me replying to the most annoying post about “cis gay men” I’ve seen this week) 

You wanna be a faggot soooo bad it’s making you look stupid lol

ℹ️ 𝐓𝐡𝐢𝐬 𝐮𝐬𝐞𝐫 𝐜𝐚𝐧 𝐬𝐚𝐲 𝐢𝐭.",0
9068,9068,4,honeyginsen,2022-08-04 07:18:03+00:00,85,7,2,0,,they call me piss faggot because i be. be. eacause b. because i . they call me piss f. the,0
9070,9070,6,Br00TaLDaN,2022-08-07 00:50:08+00:00,301,5,14,0,,"My face when I get this update on this report 🎉 

To my community who rallied behind me and help report thet account: thank y’all for the words, I don’t deserve y’all, and I cherish yall sfm!

To whoever has the time: sucks to suck innit babs?

Love,
This fat ass faggot chink &lt;3 https://t.co/UsN81eu5p6",0
9075,9075,11,femcelgender,2022-08-02 05:27:03+00:00,51,3,0,0,,me on my way to the department of faggot employment so i can land my dream job as mes hart's neutralizer assistant https://t.co/vXKMxD5m2R,0
9077,9077,13,JUJUNUMM,2022-08-05 01:04:39+00:00,53,2,1,0,,i love making gay eye contact with men at the gym like yes im a faggot now kiss me,0
9080,9080,16,CasparSalmon,2022-08-04 14:47:31+00:00,321,1,9,1,,"I'm learning that my moustache, which looks nice in the context of being a tidy London faggot, takes on a different countenance altogether on holiday, with beach hair and more casual clothes, giving me the unfortunate air of a stupid French pervert in a 1960s British sex comedy",0
9088,9088,24,manic_posting,2022-08-03 17:45:14+00:00,55,4,1,0,,carly rae jepsen awakens something in me no other pop girl can do like the gay faggot chip goes off and my brain rewires itself,0
9120,9120,2,LorenzoTheCat,2022-08-04 22:00:38+00:00,427,13,36,0,,My guess is Norwegian forest cat rather than Maine Coon.,0
9122,9122,4,mutant4life,2022-08-06 14:12:20+00:00,58,2,4,0,,@ArtValley818_ Blue Tick Coon Hound.  My boy Blue. https://t.co/mhtGVLZcT1,0
9146,9146,28,scotchfairy,2022-08-04 04:48:00+00:00,118,1,2,0,,"@karinski75 @Ekitititilailai @notmythirdrodeo @English_Channel The maine coon/siamese cross being a loaf behind Juju weighed closer to 25 lbs, maybe a little more. Juju could stretch out across our king size bed and have front toes on the edge of my side, back toes one the edge of husband's side. We rescued him as a tiny 8 wk old kitten.",2
9152,9152,34,adladejon,2022-08-04 03:12:34+00:00,149,73,2,57,,"How my No Jumper interview went vs how the non black person who says “coon” and “n*gger” No Jumper interview went! Why you didn’t reach in your bag, and do “whatever you wanted to” to him? You only allowed to turn up on other black men? 🌴👀 @iitsAD @NoJumper https://t.co/julpNxhogt",0
9195,9195,77,ChanelMurder,2022-08-04 21:46:51+00:00,53,0,0,0,,teaching my son how to pronounce 100 animals lmao and we got to raccoon and now he won’t stop saying coon 😭,0
9209,9209,0,nybriaaaa,2022-08-05 05:35:23+00:00,1171,395,15,118,,Ngl I would never post a nigga and ask who he fw 😂😂😂that’s just me tho .,1
9210,9210,1,reddinmycup,2022-08-07 10:41:44+00:00,129,20,1,5,,She linked da nigga dat ask me 4 sauce 😂,0
9211,9211,2,DragonflyJonez,2022-08-07 06:49:15+00:00,1920,279,29,69,,Being into sneakers is all about copping 15 pairs of kicks a year and only ever wearing 3 of those pairs out in public and being like hell yeah I do this sneaker shit nigga ask about me don't none of y'all waste 3 racks every year better than me,1
9224,9224,15,TyanahAriel,2022-08-07 22:30:22+00:00,71,17,0,2,,I don’t believe in giving yo body to people that’s not worth the effort. At all. If a nigga say he fcked me ask him how hard he had to come for me before that happened!!!!’,2
9263,9263,54,thekrissychula,2022-08-04 17:38:46+00:00,70,2,3,0,,Now why the uber driver ask me where we going like the gps aint right there…NIGGA WHAT THE MAP FOR? WHAT THE TURN BY TURN DIRECTIONS FOR??,1
9277,9277,68,TheLifeuvJR,2022-08-05 02:47:22+00:00,144,1,1,3,,@who_is_patna You just ask me if i wear chelsea boots nigga?,1
9296,9296,0,therlchantt,2022-08-07 21:38:09+00:00,9645,3280,9,341,,"i like a nigga who keep our business concealed, y’all be talking too much for me.",0
9297,9297,1,Ye_Ali,2022-08-07 22:20:17+00:00,145,31,4,5,,niggas will really hate on u like u took the last bad bitch in the city 😂,1
9299,9299,3,HITMAN_ROD,2022-08-07 21:51:51+00:00,738,24,4,2,,@nuffsaidny Niggas was camping out &amp; getting murdered like it was a Jordans release.,0
9302,9302,6,EastsideBrice,2022-08-07 21:18:07+00:00,654,25,3,1,,@iKev_sl nigga look like he ready to kick David out the group.,0
9305,9305,9,jtbthegirl,2022-08-07 22:21:31+00:00,54,5,3,14,,Feeling like your nigga not cheating and he indeed is cheating is the worse feeling 😭,1
9311,9311,15,wpm_ChiefsSTL,2022-08-07 23:06:03+00:00,81,0,7,0,,@OlakanmiMatthe2 @tentwenny3 @bequietmike @Its_Jski @cityboyoflagos @jennaplt @airjaxx This Nigga lying like hell…and y’all just talking to him like he was really there 😂😂😂😂,0
9313,9313,17,thebreakfastgod,2022-08-07 20:35:15+00:00,838,10,1,0,,@_PinkFridayx3 @AceRedBand1t shit like this why niggas blood pressure be high as hell lmao one might would have me on a stretcher☠️,1
9314,9314,18,cousinofdef,2022-08-07 22:26:43+00:00,165,3,1,0,,@thespicexqueen Nigga tryna be like Bob for real wit 10 kids 🤣,1
9324,9324,28,earlhoodi,2022-08-07 23:53:01+00:00,77,4,2,1,,@yslkii Nigga like me gon do you worse. There can only be one.,1
9350,9350,54,ArzKurosaki,2022-08-07 21:38:20+00:00,64,2,3,0,,@GEEKST5R Everyday I see niggas Wilin over a famous white girl that look just like the girl that sit next to them in class 🤷🏾‍♂️ion get it,0
9353,9353,57,pollomypoyo,2022-08-07 23:49:13+00:00,95,0,1,0,,"@SyntheticJules @NikkiOphan yall twitter niggas kill me your “let people have fun” shit cuz yall act like a personal complaint or nitpick about something means the complainer’s gonna fucking turn into a dictator and saw someone’s nuts off, like please differentiate gatekeeping and opinions",0
9363,9363,67,wtfkumba,2022-08-07 23:45:54+00:00,129,1,1,0,,niggas be assuming they know yo whole life like damn nigga i ain know my wikipedia page was up already ! i ain een famous yet !,0
9423,9423,0,Taremwa_,2022-08-02 14:13:06+00:00,51,32,0,0,,"MFs be 27 still living in them dad's crib and claim how he 2PAC is legend, Nigger y've 2PAC ur damn a** and go!Now https://t.co/k2nwHFmQqe",0
9439,9439,16,bugknutts,2022-08-01 10:05:16+00:00,191,0,0,0,,@Nigger_wut @FinesseEness @honeyswettrap …adult age is just fine thank you…,2
9500,9500,0,uzionme,2022-08-01 06:04:33+00:00,69,4,4,0,,callin hip hop nigger music weird to me icl,0
9521,9521,0,sayalpha,2022-08-01 21:22:23+00:00,91,20,1,6,,you are halfwhite. mixed. dami and indiyah are NIGGERS,0
9571,9571,50,STR0,2022-08-02 17:27:41+00:00,296,10,15,6,,@manning_account Wrong. I called part of the fanbase racist because of the amount of death threats and racial name calling I received throughout my stay there. I got used to being called a nigger frequently in my DM’s by fans who hide behind burner accounts. Facts are facts. Onward and upward! 🗣,0
9581,9581,0,_kylemcbride,2022-08-02 15:42:34+00:00,36586,2650,116,111,,If this next season of Big Brother is full of wannabe influencers I will scream. I want to see Angela the warehouse operative who smokes 65 fags a day not someone who’s concerned about their social media presence 😭,0
9583,9583,2,sshynwa,2022-08-07 14:54:24+00:00,100,15,8,3,,"Eric Ten fag after 90 minutes of managing Man Utd! 😅😂🤣

UTD ARE BACK!!!! 😅 😅 😅  🤡 https://t.co/UC2sF9XWVz",0
9584,9584,3,VyseCecil,2022-08-05 12:48:20+00:00,57,11,2,0,,"Members of the Truss campaign team vehemently deny allegations of making up economic policy on the back of a fag packet. However, rumours persist they are using the backs of pictures instead … https://t.co/Pggfeo40nn",0
9585,9585,4,saoirsefashion,2022-08-05 22:53:22+00:00,220,27,3,1,,"what you have to understand is that a lot of people who hate on dsa actually hate fags and trannies and the fact that we're such a visible part of the organization, and they also tend to view queer and trans people of color as being white in some way https://t.co/aid6IP85ST",0
9586,9586,5,Chaela1982,2022-08-04 17:22:33+00:00,66,9,7,0,,"In my high school (late 90s) down the SCIENCE corridor was the staff smoking room! Weird to think of now. Knock to ask something &amp; a teacher would poke their head round holding their fag out of view. Funny.
Wonder why they banned it? 
Anyway, now every room is filled with COVID.",0
9594,9594,13,CHRlSTITTIES,2022-08-02 09:51:30+00:00,87,7,3,3,,interesting seeing the british use of fag for a cigarette compared to spaz in aave. fag as cig predates it’s use as a slur and fundamentally refers to a lit stick. spaz however describes “going crazy” and particular body movements that obviously tie it to disabled ppl.,0
9619,9619,38,lordandtyler,2022-08-07 20:47:52+00:00,50,0,6,0,,All of my friends are dressed like hot gay little fags and I look like their suburban dad chaperone,0
9622,9622,41,AdamJFarrer,2022-08-03 07:46:36+00:00,51,3,1,0,,"My late, brilliant, complex, endlessly exciting, wild-eyed fireball of a big brother, Robert (right) would have been 52 today. Instead I'm now older than he ever was. Tomorrow my book will be published and is dedicated to him. To be honest, I think he'd have preferred some fags. https://t.co/5qYp5jnWph",2
9629,9629,48,NewYorker,2022-08-03 00:40:30+00:00,50,7,1,2,,"Calvin Tomkin’s immediate reaction to Salman Toor’s image “Fag Puddle with Candle, Shoe and Flag” was “this artist could paint anything and make me believe in it.” Read his Profile of the Pakistani American painter: https://t.co/WXQVDaA4G8 https://t.co/kbNcdhl4fP",0
9631,9631,50,DianaAddockMP,2022-08-07 18:20:20+00:00,70,6,8,2,,"If we put a 1% tax on wealth over £5m, we would raise £999 TRILLION.

That could be used to put an end to the cost of living crisis and ensure everybody can afford fags, alcohol and designer tracksuit bottoms.

It's not that the Tories can't do this. It's that they are cunts.",0
9649,9649,0,VERONASFILMS,2022-08-07 23:08:16+00:00,317,55,6,3,,"logan lerman, being THE white boy of the 2010s. he was everything and he still is! https://t.co/10nbW2Jv80",2
9650,9650,1,shaTIRED,2022-08-07 23:13:06+00:00,5498,830,44,74,,"calling other Black people roaches, thugs, and mammies for not wanting to date white people is really wild af. i’m in shock. even if you are defending interracial dating, doing it with negative stereotypes about your OWN race????? thousands of likes????",0
9651,9651,2,TeddTl,2022-08-07 23:52:23+00:00,52,4,21,2,,Another white leftists lying about men of color to control them. https://t.co/cMX35tM5Tr,2
9652,9652,3,TalbertSwan,2022-08-07 23:21:46+00:00,743,144,36,10,,"Let’s see, the white supremacists in Congress voted against…

George Floyd Justice in Policing Act

John Lewis Voting Rights Advancement Act

Medical coverage for veterans exposed to toxic burn pits

Capping the cost of insulin

Congress is filled with scum",2
9653,9653,4,transguyenergy,2022-08-07 23:53:04+00:00,298,65,1,0,,"Gender diverse white folks,

Please learn how to prioritize the needs of your community. Daily online discourse should be the least of your worries.

Your BIPOC peers are houseless/unsafe, US govt is blaming LGBT+ folks for monkeypox, trans kids are losing support, shall I go on?",2
9654,9654,5,SloaneFragment,2022-08-07 23:14:21+00:00,117,20,1,0,,"if you're white and a member of an oppressed group then you should be capable of figuring out that those systems which oppress you oppress others too – and as a white person you're a cog in those machines.

this is a tweet about racist white trans women.",0
9655,9655,6,Tsiser45,2022-08-07 23:33:32+00:00,115,18,10,0,,"I think, after the past 24 hours, it's impossible for any American to continue seeing BERNIE as anything other than a vengeful, white-flighting, pissed off, immature, irresponsible, sucker of the gov't teat, Piece of FCUK who hates humanity in general. Fcuk that guy. Seriously.",0
9656,9656,7,Teri_Kanefield,2022-08-07 23:23:39+00:00,2382,336,15,9,,"Nineteenth-century America was a strict hierarchy (specifically, a patriarchy) with white men at the top and Black women at the bottom. 

White women were kept out of the professions which kept them dependent on men, which gave men control over them.

5/",0
9657,9657,8,sophia_cim,2022-08-07 23:26:44+00:00,90,3,10,1,,"Got to see CHINATOWN again this morning on the big screen and I can’t stop thinking about Huston’s Noah Cross—the cadence of his speech, his bright white shirts, the epitome of evil lurking not in the darkness, but in the light. https://t.co/W1avPATxPH",2
9659,9659,10,WorstSamaritan,2022-08-07 23:43:42+00:00,79,7,5,1,,Some folks who are better educated than me need to start writing about how traditional Catholicism and Christian Orthodox are rapidly becoming a new prominent face of American white supremacy.,2
9661,9661,12,Teri_Kanefield,2022-08-07 23:21:13+00:00,2861,485,16,18,,"An example: The white supremacy theories that informed the Confederacy. 

Hierarchy people don’t believe equality is possible because they don’t think people are equal.

They think the purpose of government is to allocate power and maintain the hierarchy.

3/",2
9662,9662,13,MRReilly5,2022-08-07 23:18:46+00:00,62,0,3,0,,@falco_sir @libsoftiktok @sarasotaschools Nothing worse than a bunch of liberal white women.,2
9663,9663,14,falco_sir,2022-08-07 23:15:48+00:00,450,7,23,1,,@libsoftiktok @sarasotaschools It's gotta be a weird coincidence that 90% of that room are white women,2
9664,9664,15,govbrazil,2022-08-07 23:14:50+00:00,291,65,1,0,,"And, pulling the blue and white bow from his hat, decreed by the Courts as a symbol of the Portuguese nation, he threw it to the ground, saying: ‘Bows out, soldiers. Long live independence, freedom and the secession of Brazil!' https://t.co/khmOd2ExIA",2
9667,9667,18,HillBillyEarls,2022-08-07 23:51:01+00:00,340,8,36,2,,"@greggutfeld No one with a link of sense or experience grills wearing white

Photo op fail

Democrats &amp; their fake grills",2
9672,9672,23,absurdistwords,2022-08-07 23:56:57+00:00,249,31,1,2,,"15) Proving innocence gets people out of jail

16) Victims get to choose whether or not to press charges against you

17) Black people are most likely to be criminals

18) Poor people commit the most crime

19) White collar crimes are victimless crimes and cause no real harm",0
9673,9673,24,hungrybowtie,2022-08-07 23:12:15+00:00,298,29,13,1,,I guess I'm gonna write about how terrorgram gave birth to the White House Director of Digital Strategy posting dark brandon and how this might be a good thing in the end.,2
9681,9681,32,dhampirwomen,2022-08-07 23:00:35+00:00,103,3,1,0,,"i love all types of queer hcs, and ofc you can hc whatever you want. but the mix of ppl who primarily ship white m/m across fandoms + enable/encourage sexist behavior by fellow shippers + performatively toss out lesbian or ace hcs for ""obstacle"" characters?? that's a weird trend",0
9683,9683,34,solarsaber_,2022-08-07 23:50:18+00:00,101,5,0,0,,Very tired of ppl labeling the south as just racist and white when we have the largest black population in the us,0
9684,9684,35,ChrisxWright,2022-08-07 23:54:26+00:00,146,7,9,4,,"The privilege of having your boss running the championship, being the hometown boy, and being the generic, white meat babyface the series marketing is trying to push as an American hero.

This isn't NASCAR or sports cars @josefnewgarden. Grow up and take responsibility.",2
9685,9685,36,chatnoirtwt,2022-08-07 23:57:06+00:00,52,5,3,0,,"Sorry, this is extremely dumb. Feminism does not only cater to white women, it caters to all women. White women may not be fighting for us, but WE fight for us. It is a fact that women in MENA region are oppressed in the name of religion, and I'm 1 of them. Yes it can be a choice",2
9686,9686,37,Hayes1776usa2nd,2022-08-07 23:37:05+00:00,50,40,10,3,,"Folks, if you think the GOP/MAGA white power cult is not loaded with armed lunatics, you NEED to watch this video.

Caution! This has the potential to scare the hell out of you!
#ProudBlue22
#FreshResists
RT! 🇺🇸

Check out MamabearShelly💥's video! #TikTok https://t.co/1IP3WiT9w3",2
9689,9689,40,dhampirwomen,2022-08-07 22:55:10+00:00,118,4,1,0,,"i feel like the ""fem character is a lesbian"" trend got more popular in the last few years (since the mid 2010s) bc a lot of migratory white m/m shippers realized what a horrible look it was to be vocal raging misogynists against a fem character who was ""in the way""",2
9697,9697,48,KMH_Music,2022-08-07 23:26:53+00:00,56,8,3,1,,"@Freeyourmindkid And at least half of them voted Republican last time and will do it again …the white ones anyway. That’s mind-boggling to me. 

I always say Republicans only care about themselves, but maybe not even that. As long as the people they hate are suffering, they’re fine.",0
9700,9700,51,Brosephus4,2022-08-07 23:39:08+00:00,59,1,1,0,,"@Rebecca58054667 @Teri_Kanefield When that line was written, ""men"" was understood to be White, land owning males. That's why each successive wave of immigrants (Irish, Polish, etc..) went through trials and tribulations until they were accepted as White people.",2
9705,9705,56,Opinion8dKellie,2022-08-07 23:35:05+00:00,56,4,1,0,,@GovKathyHochul You look so out of place. You don’t wear white at a grill.🤨,2
9713,9713,64,MctyierJr,2022-08-07 23:17:58+00:00,296,36,30,0,,@TheLeoTerrell Thanks Leo Terrell for all you do promoting our great past President Trump and future President Trump!!! We need this man in the White House to get the Great Country of the USA back to MAGA COUNTRY !,2
9720,9720,71,beingabookwyrm,2022-08-07 23:33:10+00:00,71,10,3,0,,"me: the female gaze does not exist in everyday life, the concept of “the male gaze” was specifically theorized for media studies thru the visual of the camera, and even that inherently centered problematic white conceptions of desirability—

also me: this is the female gaze",2
9722,9722,73,transguyenergy,2022-08-07 23:53:05+00:00,60,4,1,0,,"It’s noticeable that a lot of the white gender diverse folks here love to use their platform for infighting, discourse, and “call outs”, but a lot of y’all are not doing any actual good for this community. Imagine if we focused on m*tual aid, protests, calling govt reps…",2
9723,9723,74,colmonelridge,2022-08-07 23:42:11+00:00,142,17,4,5,,"Your continued equating black men challenging your racism and bigotry as “violence” is peak white supremacy. However, this isn’t the past. You won’t be able to lie as if I’m Emmett Till &amp; have a posse of your saviors to lynch me, physically or metaphorically.",2
9724,9724,75,MichaelLCrick,2022-08-07 23:11:02+00:00,125,21,15,2,,"@nazirafzal Statistically, one can’t really assess your points without  knowing the relative sizes of the different racial groups being discussed.  White men must be about 85% of the UK population, would you agree?  Whereas Pakistani Muslim men are what?  About 5%, maybe a bit more?",2
9728,9728,79,IanFortey,2022-08-07 23:28:58+00:00,61,0,3,0,,@GailSimone It's the white part of an egg.,2
